timestamp,location,raw_text,platform,date,detected_symptom,severity_score,official_aqi,pm25
2025-12-04 19:34:00,Connaught Place,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-04,OCULAR,7,206.79166666666666,89.70916666666666
2025-12-08 08:05:00,ITO,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-08,OCULAR,7,205.29166666666666,90.00854166666666
2025-12-13 19:19:00,Jahangirpuri,It feels like chilli powder in the air at Jahangirpuri. Eyes are red.,Twitter_Mined,2025-12-13,OCULAR,7,209.1875,93.17625
2025-12-05 19:38:00,Rohini,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-05,RESPIRATORY,7,188.6875,84.718125
2025-12-12 03:46:00,Rohini,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-12,RESPIRATORY,7,190.95833333333334,85.74083333333334
2025-12-09 14:57:00,IIT Delhi,Saans lene me dikkat ho rahi hai nearby IIT Delhi. Anyone else?,Twitter_Mined,2025-12-09,RESPIRATORY,5,197.22916666666666,85.19479166666666
2025-12-08 22:40:00,Connaught Place,It feels like chilli powder in the air at Connaught Place. Eyes are red.,Twitter_Mined,2025-12-08,OCULAR,7,205.29166666666666,90.00854166666666
2025-12-14 23:46:00,ITO,My eyes are burning so bad in ITO. #DelhiPollution,Twitter_Mined,2025-12-14,OCULAR,9,211.33333333333334,91.03250000000001
2025-12-02 23:40:00,JNU,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-02,RESPIRATORY,5,205.10416666666666,93.215625
2025-12-10 12:04:00,Munirka,Mask is useless in Munirka today. Eyes watering continuously.,Twitter_Mined,2025-12-10,OCULAR,7,179.89583333333334,81.16437499999999
2025-12-07 21:38:00,Dwarka,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-07,RESPIRATORY,7,209.83333333333334,89.058125
2025-12-06 09:18:00,ITO,Mask is useless in ITO today. Eyes watering continuously.,Twitter_Mined,2025-12-06,OCULAR,7,202.3125,88.784375
2025-12-12 09:07:00,Connaught Place,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-12,RESPIRATORY,7,190.95833333333334,85.74083333333334
2025-12-03 10:56:00,JNU,Blurred vision due to smog in JNU. Be careful driving.,Twitter_Mined,2025-12-03,OCULAR,7,203.83333333333334,94.42020833333333
2025-12-11 14:58:00,Dwarka,Can't breathe properly today in Dwarka. AQI is insane.,Twitter_Mined,2025-12-11,RESPIRATORY,7,194.35416666666666,87.54541666666667
2025-12-11 22:07:00,IIT Delhi,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-11,RESPIRATORY,7,194.35416666666666,87.54541666666667
2025-12-05 18:36:00,Dwarka,Blurred vision due to smog in Dwarka. Be careful driving.,Twitter_Mined,2025-12-05,OCULAR,7,188.6875,84.718125
2025-12-01 21:21:00,Connaught Place,Blurred vision due to smog in Connaught Place. Be careful driving.,Twitter_Mined,2025-12-01,OCULAR,7,204.4375,94.11479166666668
2025-12-09 02:28:00,JNU,Mask is useless in JNU today. Eyes watering continuously.,Twitter_Mined,2025-12-09,OCULAR,7,197.22916666666666,85.19479166666666
2025-12-02 19:11:00,Connaught Place,Saans lene me dikkat ho rahi hai nearby Connaught Place. Anyone else?,Twitter_Mined,2025-12-02,RESPIRATORY,5,205.10416666666666,93.215625
2025-12-02 14:58:00,Anand Vihar,Mask is useless in Anand Vihar today. Eyes watering continuously.,Twitter_Mined,2025-12-02,OCULAR,7,205.10416666666666,93.215625
2025-12-08 19:17:00,Rohini,Mask is useless in Rohini today. Eyes watering continuously.,Twitter_Mined,2025-12-08,OCULAR,7,205.29166666666666,90.00854166666666
2025-12-12 18:14:00,IIT Delhi,Mask is useless in IIT Delhi today. Eyes watering continuously.,Twitter_Mined,2025-12-12,OCULAR,7,190.95833333333334,85.74083333333334
2025-12-13 18:47:00,Anand Vihar,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-13,RESPIRATORY,7,209.1875,93.17625
2025-12-12 04:48:00,Dwarka,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-12,RESPIRATORY,7,190.95833333333334,85.74083333333334
2025-12-15 17:42:00,Connaught Place,Can't breathe properly today in Connaught Place. AQI is insane.,Twitter_Mined,2025-12-15,RESPIRATORY,7,202.5,86.65625
2025-12-11 08:18:00,JNU,Asthma triggered again. This pollution in JNU is toxic.,Twitter_Mined,2025-12-11,RESPIRATORY,5,194.35416666666666,87.54541666666667
2025-12-14 06:10:00,Munirka,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-14,RESPIRATORY,5,211.33333333333334,91.03250000000001
2025-12-09 23:53:00,JNU,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-09,RESPIRATORY,7,197.22916666666666,85.19479166666666
2025-12-06 20:15:00,Connaught Place,Bhai Connaught Place me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-06,RESPIRATORY,5,202.3125,88.784375
2025-12-12 17:00:00,Rohini,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-12,RESPIRATORY,7,190.95833333333334,85.74083333333334
2025-12-01 23:44:00,Vasant Kunj,Saans lene me dikkat ho rahi hai nearby Vasant Kunj. Anyone else?,Twitter_Mined,2025-12-01,RESPIRATORY,5,204.4375,94.11479166666668
2025-12-14 00:36:00,Anand Vihar,Is anyone else feeling dizzy due to this smoke?,Bluesky_Sim,2025-12-14,GENERAL,5,211.33333333333334,91.03250000000001
2025-12-06 04:36:00,JNU,Mask is useless in JNU today. Eyes watering continuously.,Twitter_Mined,2025-12-06,OCULAR,7,202.3125,88.784375
2025-12-15 18:41:00,IIT Delhi,It feels like chilli powder in the air at IIT Delhi. Eyes are red.,Twitter_Mined,2025-12-15,OCULAR,7,202.5,86.65625
2025-12-11 21:05:00,Rohini,Sir dard se phat raha hai. Rohini is extremely polluted.,Bluesky_Sim,2025-12-11,GENERAL,5,194.35416666666666,87.54541666666667
2025-12-15 09:55:00,ITO,Sir dard se phat raha hai. ITO is extremely polluted.,Bluesky_Sim,2025-12-15,GENERAL,5,202.5,86.65625
2025-12-05 03:34:00,Anand Vihar,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-05,RESPIRATORY,5,188.6875,84.718125
2025-12-08 11:54:00,IIT Delhi,Saans lene me dikkat ho rahi hai nearby IIT Delhi. Anyone else?,Twitter_Mined,2025-12-08,RESPIRATORY,5,205.29166666666666,90.00854166666666
2025-12-08 01:08:00,JNU,Blurred vision due to smog in JNU. Be careful driving.,Twitter_Mined,2025-12-08,OCULAR,7,205.29166666666666,90.00854166666666
2025-12-13 23:31:00,RK Puram,It feels like chilli powder in the air at RK Puram. Eyes are red.,Twitter_Mined,2025-12-13,OCULAR,7,209.1875,93.17625
2025-12-05 20:08:00,IIT Delhi,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-05,RESPIRATORY,7,188.6875,84.718125
2025-12-07 22:07:00,Rohini,It feels like chilli powder in the air at Rohini. Eyes are red.,Twitter_Mined,2025-12-07,OCULAR,7,209.83333333333334,89.058125
2025-12-01 13:53:00,Munirka,Can't breathe properly today in Munirka. AQI is insane.,Twitter_Mined,2025-12-01,RESPIRATORY,7,204.4375,94.11479166666668
2025-12-12 10:49:00,IIT Delhi,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-12,RESPIRATORY,5,190.95833333333334,85.74083333333334
2025-12-09 11:02:00,ITO,Asthma triggered again. This pollution in ITO is toxic.,Twitter_Mined,2025-12-09,RESPIRATORY,5,197.22916666666666,85.19479166666666
2025-12-04 10:27:00,Munirka,Mask is useless in Munirka today. Eyes watering continuously.,Twitter_Mined,2025-12-04,OCULAR,7,206.79166666666666,89.70916666666666
2025-12-01 17:09:00,Vasant Kunj,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-01,RESPIRATORY,7,204.4375,94.11479166666668
2025-12-07 07:29:00,Rohini,Bhai Rohini me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-07,RESPIRATORY,5,209.83333333333334,89.058125
2025-12-14 09:58:00,IIT Delhi,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-14,RESPIRATORY,7,211.33333333333334,91.03250000000001
2025-12-09 18:35:00,IIT Delhi,Mujhe subah se bukhar aur headache hai. Pollution effect?,Bluesky_Sim,2025-12-09,GENERAL,7,197.22916666666666,85.19479166666666
2025-12-09 09:21:00,ITO,Asthma triggered again. This pollution in ITO is toxic.,Twitter_Mined,2025-12-09,RESPIRATORY,5,197.22916666666666,85.19479166666666
2025-12-12 20:22:00,Dwarka,Mask is useless in Dwarka today. Eyes watering continuously.,Twitter_Mined,2025-12-12,OCULAR,7,190.95833333333334,85.74083333333334
2025-12-10 09:46:00,Rohini,Is anyone else feeling dizzy due to this smoke?,Bluesky_Sim,2025-12-10,GENERAL,5,179.89583333333334,81.16437499999999
2025-12-06 05:09:00,Rohini,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-06,RESPIRATORY,7,202.3125,88.784375
2025-12-08 23:26:00,Rohini,It feels like chilli powder in the air at Rohini. Eyes are red.,Twitter_Mined,2025-12-08,OCULAR,7,205.29166666666666,90.00854166666666
2025-12-15 08:11:00,Rohini,My eyes are burning so bad in Rohini. #DelhiPollution,Twitter_Mined,2025-12-15,OCULAR,9,202.5,86.65625
2025-12-06 21:58:00,IIT Delhi,My eyes are burning so bad in IIT Delhi. #DelhiPollution,Twitter_Mined,2025-12-06,OCULAR,9,202.3125,88.784375
2025-12-06 21:11:00,Rohini,Sir dard se phat raha hai. Rohini is extremely polluted.,Bluesky_Sim,2025-12-06,GENERAL,5,202.3125,88.784375
2025-12-01 03:24:00,RK Puram,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-01,RESPIRATORY,7,204.4375,94.11479166666668
2025-12-06 11:06:00,ITO,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-06,RESPIRATORY,5,202.3125,88.784375
2025-12-02 05:48:00,Munirka,Blurred vision due to smog in Munirka. Be careful driving.,Twitter_Mined,2025-12-02,OCULAR,7,205.10416666666666,93.215625
2025-12-05 05:16:00,Rohini,Mask is useless in Rohini today. Eyes watering continuously.,Twitter_Mined,2025-12-05,OCULAR,7,188.6875,84.718125
2025-12-04 21:28:00,RK Puram,Mask is useless in RK Puram today. Eyes watering continuously.,Twitter_Mined,2025-12-04,OCULAR,7,206.79166666666666,89.70916666666666
2025-12-09 23:50:00,IIT Delhi,Blurred vision due to smog in IIT Delhi. Be careful driving.,Twitter_Mined,2025-12-09,OCULAR,7,197.22916666666666,85.19479166666666
2025-12-08 19:37:00,RK Puram,Bhai RK Puram me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-08,RESPIRATORY,5,205.29166666666666,90.00854166666666
2025-12-09 18:52:00,Dwarka,Blurred vision due to smog in Dwarka. Be careful driving.,Twitter_Mined,2025-12-09,OCULAR,7,197.22916666666666,85.19479166666666
2025-12-10 10:11:00,RK Puram,Saans lene me dikkat ho rahi hai nearby RK Puram. Anyone else?,Twitter_Mined,2025-12-10,RESPIRATORY,5,179.89583333333334,81.16437499999999
2025-12-09 06:30:00,RK Puram,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-09,RESPIRATORY,7,197.22916666666666,85.19479166666666
2025-12-09 18:49:00,Connaught Place,Can't breathe properly today in Connaught Place. AQI is insane.,Twitter_Mined,2025-12-09,RESPIRATORY,7,197.22916666666666,85.19479166666666
2025-12-06 16:47:00,JNU,Saans lene me dikkat ho rahi hai nearby JNU. Anyone else?,Twitter_Mined,2025-12-06,RESPIRATORY,5,202.3125,88.784375
2025-12-06 09:06:00,Dwarka,Mujhe subah se bukhar aur headache hai. Pollution effect?,Bluesky_Sim,2025-12-06,GENERAL,7,202.3125,88.784375
2025-12-08 17:38:00,IIT Delhi,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-08,RESPIRATORY,7,205.29166666666666,90.00854166666666
2025-12-07 01:58:00,Jahangirpuri,Is anyone else feeling dizzy due to this smoke?,Bluesky_Sim,2025-12-07,GENERAL,5,209.83333333333334,89.058125
2025-12-07 22:27:00,Connaught Place,It feels like chilli powder in the air at Connaught Place. Eyes are red.,Twitter_Mined,2025-12-07,OCULAR,7,209.83333333333334,89.058125
2025-12-04 09:35:00,Anand Vihar,Sir dard se phat raha hai. Anand Vihar is extremely polluted.,Bluesky_Sim,2025-12-04,GENERAL,5,206.79166666666666,89.70916666666666
2025-12-05 04:28:00,Anand Vihar,Is anyone else feeling dizzy due to this smoke?,Bluesky_Sim,2025-12-05,GENERAL,5,188.6875,84.718125
2025-12-11 21:25:00,Dwarka,Mask is useless in Dwarka today. Eyes watering continuously.,Twitter_Mined,2025-12-11,OCULAR,7,194.35416666666666,87.54541666666667
2025-12-15 12:29:00,Anand Vihar,Saans lene me dikkat ho rahi hai nearby Anand Vihar. Anyone else?,Twitter_Mined,2025-12-15,RESPIRATORY,5,202.5,86.65625
2025-12-09 08:25:00,Vasant Kunj,Can't breathe properly today in Vasant Kunj. AQI is insane.,Twitter_Mined,2025-12-09,RESPIRATORY,7,197.22916666666666,85.19479166666666
2025-12-15 13:53:00,Jahangirpuri,Blurred vision due to smog in Jahangirpuri. Be careful driving.,Twitter_Mined,2025-12-15,OCULAR,7,202.5,86.65625
2025-12-08 06:11:00,RK Puram,Blurred vision due to smog in RK Puram. Be careful driving.,Twitter_Mined,2025-12-08,OCULAR,7,205.29166666666666,90.00854166666666
2025-12-09 02:49:00,Jahangirpuri,It feels like chilli powder in the air at Jahangirpuri. Eyes are red.,Twitter_Mined,2025-12-09,OCULAR,7,197.22916666666666,85.19479166666666
2025-12-13 13:40:00,Rohini,Can't breathe properly today in Rohini. AQI is insane.,Twitter_Mined,2025-12-13,RESPIRATORY,7,209.1875,93.17625
2025-12-15 16:18:00,Dwarka,Is anyone else feeling dizzy due to this smoke?,Bluesky_Sim,2025-12-15,GENERAL,5,202.5,86.65625
2025-12-14 19:13:00,IIT Delhi,Blurred vision due to smog in IIT Delhi. Be careful driving.,Twitter_Mined,2025-12-14,OCULAR,7,211.33333333333334,91.03250000000001
2025-12-05 05:19:00,IIT Delhi,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-05,RESPIRATORY,7,188.6875,84.718125
2025-12-05 06:01:00,Rohini,Bhai Rohini me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-05,RESPIRATORY,5,188.6875,84.718125
2025-12-11 17:44:00,Munirka,Saans lene me dikkat ho rahi hai nearby Munirka. Anyone else?,Twitter_Mined,2025-12-11,RESPIRATORY,5,194.35416666666666,87.54541666666667
2025-12-04 12:24:00,Anand Vihar,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-04,RESPIRATORY,5,206.79166666666666,89.70916666666666
2025-12-01 13:10:00,IIT Delhi,Is anyone else feeling dizzy due to this smoke?,Bluesky_Sim,2025-12-01,GENERAL,5,204.4375,94.11479166666668
2025-12-13 00:03:00,Jahangirpuri,Can't breathe properly today in Jahangirpuri. AQI is insane.,Twitter_Mined,2025-12-13,RESPIRATORY,7,209.1875,93.17625
2025-12-06 08:00:00,Anand Vihar,It feels like chilli powder in the air at Anand Vihar. Eyes are red.,Twitter_Mined,2025-12-06,OCULAR,7,202.3125,88.784375
2025-12-08 19:43:00,RK Puram,Asthma triggered again. This pollution in RK Puram is toxic.,Twitter_Mined,2025-12-08,RESPIRATORY,5,205.29166666666666,90.00854166666666
2025-12-14 05:20:00,Dwarka,Saans lene me dikkat ho rahi hai nearby Dwarka. Anyone else?,Twitter_Mined,2025-12-14,RESPIRATORY,5,211.33333333333334,91.03250000000001
2025-12-15 10:39:00,Anand Vihar,Bhai Anand Vihar me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-15,RESPIRATORY,5,202.5,86.65625
2025-12-13 16:51:00,Anand Vihar,Sir dard se phat raha hai. Anand Vihar is extremely polluted.,Bluesky_Sim,2025-12-13,GENERAL,5,209.1875,93.17625
2025-12-05 21:45:00,Anand Vihar,My eyes are burning so bad in Anand Vihar. #DelhiPollution,Twitter_Mined,2025-12-05,OCULAR,9,188.6875,84.718125
2025-12-02 14:17:00,JNU,Sir dard se phat raha hai. JNU is extremely polluted.,Bluesky_Sim,2025-12-02,GENERAL,5,205.10416666666666,93.215625
2025-12-04 10:39:00,Jahangirpuri,Blurred vision due to smog in Jahangirpuri. Be careful driving.,Twitter_Mined,2025-12-04,OCULAR,7,206.79166666666666,89.70916666666666
2025-12-03 22:38:00,Dwarka,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-03,RESPIRATORY,5,203.83333333333334,94.42020833333333
2025-12-07 04:54:00,Dwarka,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-07,RESPIRATORY,5,209.83333333333334,89.058125
2025-12-10 07:19:00,Jahangirpuri,Asthma triggered again. This pollution in Jahangirpuri is toxic.,Twitter_Mined,2025-12-10,RESPIRATORY,5,179.89583333333334,81.16437499999999
2025-12-11 15:47:00,JNU,Mujhe subah se bukhar aur headache hai. Pollution effect?,Bluesky_Sim,2025-12-11,GENERAL,7,194.35416666666666,87.54541666666667
2025-12-01 03:19:00,Rohini,Blurred vision due to smog in Rohini. Be careful driving.,Twitter_Mined,2025-12-01,OCULAR,7,204.4375,94.11479166666668
2025-12-15 09:36:00,JNU,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-15,RESPIRATORY,5,202.5,86.65625
2025-12-07 00:06:00,Connaught Place,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-07,RESPIRATORY,7,209.83333333333334,89.058125
2025-12-05 18:30:00,Connaught Place,It feels like chilli powder in the air at Connaught Place. Eyes are red.,Twitter_Mined,2025-12-05,OCULAR,7,188.6875,84.718125
2025-12-13 16:47:00,Vasant Kunj,Can't breathe properly today in Vasant Kunj. AQI is insane.,Twitter_Mined,2025-12-13,RESPIRATORY,7,209.1875,93.17625
2025-12-08 04:57:00,Connaught Place,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-08,RESPIRATORY,7,205.29166666666666,90.00854166666666
2025-12-04 03:47:00,Connaught Place,Blurred vision due to smog in Connaught Place. Be careful driving.,Twitter_Mined,2025-12-04,OCULAR,7,206.79166666666666,89.70916666666666
2025-12-04 00:00:00,Jahangirpuri,Blurred vision due to smog in Jahangirpuri. Be careful driving.,Twitter_Mined,2025-12-04,OCULAR,7,206.79166666666666,89.70916666666666
2025-12-05 07:29:00,IIT Delhi,Bhai IIT Delhi me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-05,RESPIRATORY,5,188.6875,84.718125
2025-12-13 19:11:00,Rohini,Mask is useless in Rohini today. Eyes watering continuously.,Twitter_Mined,2025-12-13,OCULAR,7,209.1875,93.17625
2025-12-15 12:47:00,IIT Delhi,Mask is useless in IIT Delhi today. Eyes watering continuously.,Twitter_Mined,2025-12-15,OCULAR,7,202.5,86.65625
2025-12-04 08:06:00,ITO,Mask is useless in ITO today. Eyes watering continuously.,Twitter_Mined,2025-12-04,OCULAR,7,206.79166666666666,89.70916666666666
2025-12-07 01:59:00,Vasant Kunj,Sir dard se phat raha hai. Vasant Kunj is extremely polluted.,Bluesky_Sim,2025-12-07,GENERAL,5,209.83333333333334,89.058125
2025-12-12 08:42:00,JNU,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-12,RESPIRATORY,7,190.95833333333334,85.74083333333334
2025-12-09 17:34:00,ITO,Asthma triggered again. This pollution in ITO is toxic.,Twitter_Mined,2025-12-09,RESPIRATORY,5,197.22916666666666,85.19479166666666
2025-12-08 20:55:00,Jahangirpuri,Mask is useless in Jahangirpuri today. Eyes watering continuously.,Twitter_Mined,2025-12-08,OCULAR,7,205.29166666666666,90.00854166666666
2025-12-14 07:57:00,IIT Delhi,Can't breathe properly today in IIT Delhi. AQI is insane.,Twitter_Mined,2025-12-14,RESPIRATORY,7,211.33333333333334,91.03250000000001
2025-12-13 08:01:00,Vasant Kunj,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-13,RESPIRATORY,7,209.1875,93.17625
2025-12-03 03:32:00,Anand Vihar,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-03,RESPIRATORY,7,203.83333333333334,94.42020833333333
2025-12-03 15:11:00,IIT Delhi,It feels like chilli powder in the air at IIT Delhi. Eyes are red.,Twitter_Mined,2025-12-03,OCULAR,7,203.83333333333334,94.42020833333333
2025-12-11 12:37:00,Vasant Kunj,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-11,RESPIRATORY,5,194.35416666666666,87.54541666666667
2025-12-06 13:42:00,Munirka,Saans lene me dikkat ho rahi hai nearby Munirka. Anyone else?,Twitter_Mined,2025-12-06,RESPIRATORY,5,202.3125,88.784375
2025-12-03 03:02:00,RK Puram,Blurred vision due to smog in RK Puram. Be careful driving.,Twitter_Mined,2025-12-03,OCULAR,7,203.83333333333334,94.42020833333333
2025-12-11 00:28:00,Vasant Kunj,It feels like chilli powder in the air at Vasant Kunj. Eyes are red.,Twitter_Mined,2025-12-11,OCULAR,7,194.35416666666666,87.54541666666667
2025-12-09 00:08:00,IIT Delhi,It feels like chilli powder in the air at IIT Delhi. Eyes are red.,Twitter_Mined,2025-12-09,OCULAR,7,197.22916666666666,85.19479166666666
2025-12-01 18:54:00,Anand Vihar,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-01,RESPIRATORY,7,204.4375,94.11479166666668
2025-12-03 16:33:00,ITO,Asthma triggered again. This pollution in ITO is toxic.,Twitter_Mined,2025-12-03,RESPIRATORY,5,203.83333333333334,94.42020833333333
2025-12-12 03:36:00,Jahangirpuri,Blurred vision due to smog in Jahangirpuri. Be careful driving.,Twitter_Mined,2025-12-12,OCULAR,7,190.95833333333334,85.74083333333334
2025-12-01 09:10:00,JNU,My eyes are burning so bad in JNU. #DelhiPollution,Twitter_Mined,2025-12-01,OCULAR,9,204.4375,94.11479166666668
2025-12-06 21:53:00,Anand Vihar,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-06,RESPIRATORY,7,202.3125,88.784375
2025-12-06 05:09:00,Connaught Place,Can't breathe properly today in Connaught Place. AQI is insane.,Twitter_Mined,2025-12-06,RESPIRATORY,7,202.3125,88.784375
2025-12-15 18:51:00,Rohini,Asthma triggered again. This pollution in Rohini is toxic.,Twitter_Mined,2025-12-15,RESPIRATORY,5,202.5,86.65625
2025-12-05 18:24:00,IIT Delhi,Mask is useless in IIT Delhi today. Eyes watering continuously.,Twitter_Mined,2025-12-05,OCULAR,7,188.6875,84.718125
2025-12-07 10:55:00,ITO,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-07,RESPIRATORY,7,209.83333333333334,89.058125
2025-12-02 15:34:00,IIT Delhi,My eyes are burning so bad in IIT Delhi. #DelhiPollution,Twitter_Mined,2025-12-02,OCULAR,9,205.10416666666666,93.215625
2025-12-10 11:00:00,Rohini,Blurred vision due to smog in Rohini. Be careful driving.,Twitter_Mined,2025-12-10,OCULAR,7,179.89583333333334,81.16437499999999
2025-12-14 19:40:00,Jahangirpuri,Saans lene me dikkat ho rahi hai nearby Jahangirpuri. Anyone else?,Twitter_Mined,2025-12-14,RESPIRATORY,5,211.33333333333334,91.03250000000001
2025-12-12 10:42:00,ITO,Bhai ITO me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-12,RESPIRATORY,5,190.95833333333334,85.74083333333334
2025-12-15 08:49:00,Rohini,It feels like chilli powder in the air at Rohini. Eyes are red.,Twitter_Mined,2025-12-15,OCULAR,7,202.5,86.65625
2025-12-03 21:13:00,ITO,Sir dard se phat raha hai. ITO is extremely polluted.,Bluesky_Sim,2025-12-03,GENERAL,5,203.83333333333334,94.42020833333333
2025-12-06 20:44:00,Munirka,Bhai Munirka me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-06,RESPIRATORY,5,202.3125,88.784375
2025-12-09 04:40:00,Anand Vihar,It feels like chilli powder in the air at Anand Vihar. Eyes are red.,Twitter_Mined,2025-12-09,OCULAR,7,197.22916666666666,85.19479166666666
2025-12-12 23:01:00,Connaught Place,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-12,RESPIRATORY,5,190.95833333333334,85.74083333333334
2025-12-14 04:38:00,Vasant Kunj,Asthma triggered again. This pollution in Vasant Kunj is toxic.,Twitter_Mined,2025-12-14,RESPIRATORY,5,211.33333333333334,91.03250000000001
2025-12-14 19:34:00,JNU,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-14,RESPIRATORY,5,211.33333333333334,91.03250000000001
2025-12-03 13:04:00,Rohini,Blurred vision due to smog in Rohini. Be careful driving.,Twitter_Mined,2025-12-03,OCULAR,7,203.83333333333334,94.42020833333333
2025-12-15 05:31:00,ITO,My eyes are burning so bad in ITO. #DelhiPollution,Twitter_Mined,2025-12-15,OCULAR,9,202.5,86.65625
2025-12-04 08:21:00,Munirka,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-04,RESPIRATORY,7,206.79166666666666,89.70916666666666
2025-12-03 20:00:00,JNU,Sir dard se phat raha hai. JNU is extremely polluted.,Bluesky_Sim,2025-12-03,GENERAL,5,203.83333333333334,94.42020833333333
2025-12-13 07:35:00,Connaught Place,Saans lene me dikkat ho rahi hai nearby Connaught Place. Anyone else?,Twitter_Mined,2025-12-13,RESPIRATORY,5,209.1875,93.17625
2025-12-03 19:41:00,Jahangirpuri,Saans lene me dikkat ho rahi hai nearby Jahangirpuri. Anyone else?,Twitter_Mined,2025-12-03,RESPIRATORY,5,203.83333333333334,94.42020833333333
2025-12-11 14:10:00,IIT Delhi,Saans lene me dikkat ho rahi hai nearby IIT Delhi. Anyone else?,Twitter_Mined,2025-12-11,RESPIRATORY,5,194.35416666666666,87.54541666666667
2025-12-01 17:22:00,Jahangirpuri,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-01,RESPIRATORY,5,204.4375,94.11479166666668
2025-12-06 01:07:00,Vasant Kunj,Blurred vision due to smog in Vasant Kunj. Be careful driving.,Twitter_Mined,2025-12-06,OCULAR,7,202.3125,88.784375
2025-12-05 13:03:00,ITO,Saans lene me dikkat ho rahi hai nearby ITO. Anyone else?,Twitter_Mined,2025-12-05,RESPIRATORY,5,188.6875,84.718125
2025-12-02 09:25:00,Connaught Place,It feels like chilli powder in the air at Connaught Place. Eyes are red.,Twitter_Mined,2025-12-02,OCULAR,7,205.10416666666666,93.215625
2025-12-10 13:19:00,Vasant Kunj,Mujhe subah se bukhar aur headache hai. Pollution effect?,Bluesky_Sim,2025-12-10,GENERAL,7,179.89583333333334,81.16437499999999
2025-12-13 00:44:00,Jahangirpuri,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-13,RESPIRATORY,7,209.1875,93.17625
2025-12-15 17:11:00,IIT Delhi,Blurred vision due to smog in IIT Delhi. Be careful driving.,Twitter_Mined,2025-12-15,OCULAR,7,202.5,86.65625
